"Marca","Modelo","Ano","Combustível","Tração","Preçoref"
"1820","Volvo","XC 40 T-5 MOMENTUM 2.0 252cv AWD","2018","Gasolina","AWD",193450
"1821","Volvo","XC 40 T-5 MOMENTUM 2.0 252cv AWD","2019","Gasolina","AWD",212139
"1822","Volvo","XC 40 T-5 MOMENTUM 2.0 252cv AWD","2020","Gasolina","AWD",234150
"1823","Volvo","XC 40 T-5 R-DESIGN 2.0 252cv AWD","2018","Gasolina","AWD",220197
"1824","Volvo","XC 40 T-5 R-DESIGN 2.0 252cv AWD","2019","Gasolina","AWD",245883
"1825","Volvo","XC 40 T-5 R-DESIGN 2.0 252cv AWD","2020","Gasolina","AWD",257669
"1826","Volvo","XC 40 T-5 R-DESIGN FIR. ED 2.0 252cv AWD","2018","Gasolina","AWD",186944
"1827","GM - Chevrolet","S10 Pick-Up Midnight 2.8 4x4 CD Dies Aut","2019","Diesel","4x4",193927
"1828","Honda","CR-V Touring 1.5 16V 4WD 5p Aut.","2018","Gasolina","4x4",198107
"1829","Honda","CR-V Touring 1.5 16V 4WD 5p Aut.","2019","Gasolina","4x4",216928
"1830","Honda","CR-V Touring 1.5 16V 4WD 5p Aut.","2021","Gasolina","4x4",271545
"1831","Jaguar","E-Pace 2.0 AWD 249cv Aut/Flex","2018","Flex","AWD",250693
"1832","Jaguar","E-Pace 2.0 AWD 249cv Aut/Flex","2019","Flex","AWD",258722
"1833","Jaguar","E-Pace 2.0 AWD 249cv Aut/Flex","2020","Flex","AWD",269318
"1834","Jaguar","E-Pace FIRST EDITION 2.0 AWD 249cv Aut.","2018","Gasolina","AWD",286726
"1835","Jaguar","E-Pace R-Dynamic S 2.0 AWD 249cv/ Flex","2018","Flex","AWD",266203
"1836","Jaguar","E-Pace R-Dynamic S 2.0 AWD 249cv/ Flex","2019","Flex","AWD",294298
"1837","Jaguar","E-Pace R-Dynamic S 2.0 AWD 249cv/ Flex","2020","Flex","AWD",319784
"1838","Jaguar","E-Pace R-Dynamic S 2.0 AWD 249cv/ Flex","2021","Flex","AWD",374369
"1839","Jaguar","E-Pace R-Dynamic SE 2.0 AWD 300cv Aut.","2018","Gasolina","AWD",279365
"1840","Jaguar","E-Pace R-Dynamic SE 2.0 AWD 300cv Aut.","2019","Gasolina","AWD",314349
"1841","Jaguar","E-Pace R-Dynamic SE 2.0 AWD 300cv Aut.","2020","Gasolina","AWD",331964
"1842","SSANGYONG","ACTYON SP DLX 2.2 7 4x4 178cv Dies. Aut.","2018","Diesel","4x4",147462
"1843","SSANGYONG","ACTYON SPORTS 2.2 4x4 178cv TB Dies Aut.","2018","Diesel","4x4",135550
"1844","SSANGYONG","Korando 2.2 AWD 178cv TB Diesel Aut.","2018","Diesel","AWD",135564
"1845","SSANGYONG","Korando DLX 2.2 AWD 178cv TB Diesel Aut.","2018","Diesel","AWD",145400
"1846","Toyota","Hilux SW4 SRX Diamo. 4x4 2.8 TB Die Aut.","2019","Diesel","4x4",331168
"1847","Toyota","Hilux SW4 SRX Diamo. 4x4 2.8 TB Die Aut.","2020","Diesel","4x4",342890
"1848","VW - VolksWagen","TIGUAN Allspac R-Line 350 TSI 2.0 4x4","2018","Gasolina","4x4",208121
"1849","VW - VolksWagen","TIGUAN Allspac R-Line 350 TSI 2.0 4x4","2019","Gasolina","4x4",221634
"1850","VW - VolksWagen","TIGUAN Allspac R-Line 350 TSI 2.0 4x4","2020","Gasolina","4x4",239909
"1851","VW - VolksWagen","TIGUAN Allspac R-Line 350 TSI 2.0 4x4","2021","Gasolina","4x4",258250
"1852","Jaguar","F-Type SVR AWD Supercharged Coupe 5.0 V8","2017","Gasolina","AWD",669920
"1853","Jaguar","F-Type SVR AWD Supercharged Coupe 5.0 V8","2019","Gasolina","AWD",691215
"1854","Jaguar","F-Type SVR AWD Supercharged Coupe 5.0 V8","2020","Gasolina","AWD",709325
"1855","Jeep","Wrangler Unlimited SAHARA 3.6 V6 4p","2018","Gasolina","4x4",299446
"1856","Mitsubishi","L200 Triton GL 3.2 CD TB Int. Dies. Mec.","2013","Diesel","4x4",82116
"1857","Mitsubishi","L200 Triton GL 3.2 CD TB Int. Dies. Mec.","2014","Diesel","4x4",89990
"1858","Mitsubishi","L200 Triton GL 3.2 CD TB Int. Dies. Mec.","2015","Diesel","4x4",100084
"1859","Mitsubishi","L200 Triton GL 3.2 CD TB Int. Dies. Mec.","2016","Diesel","4x4",108996
"1860","Mitsubishi","L200 Triton GL 3.2 CD TB Int. Dies. Mec.","2017","Diesel","4x4",114220
"1861","Mitsubishi","L200 Triton GL 3.2 CD TB Int. Dies. Mec.","2018","Diesel","4x4",133010
"1862","Subaru","XV 2.0 L 16V 4x4 Aut.","2018","Gasolina","4x4",127352
"1863","Subaru","XV 2.0 L 16V 4x4 Aut.","2019","Gasolina","4x4",130943
"1864","Jaguar","E-Pace R-Dynamic HSE 2.0 AWD 300cv Aut.","2018","Gasolina","AWD",280215
"1865","Land Rover","Discovery HSE 3.0 V6 4x4 Aut.","2018","Gasolina","4x4",378306
"1866","Land Rover","Discovery HSE Lux. 3.0 V6 4x4 Aut.","2018","Gasolina","4x4",444906
"1867","Land Rover","Discovery S 3.0 V6 4x4 Aut.","2018","Gasolina","4x4",270693
"1868","Land Rover","Discovery S 3.0 V6 4x4 TD6 Diesel Aut.","2018","Diesel","4x4",271926
"1869","Land Rover","Discovery SE 3.0 V6 4x4 Aut.","2018","Gasolina","4x4",297167
"1870","Fiat","Toro Ranch 2.0 16V 4x4 Diesel Aut.","2019","Diesel","4x4",154950
"1871","Fiat","Toro Ranch 2.0 16V 4x4 Diesel Aut.","2020","Diesel","4x4",170102
"1872","Fiat","Toro Ranch 2.0 16V 4x4 Diesel Aut.","2021","Diesel","4x4",177237
"1873","Fiat","Toro Ranch 2.0 16V 4x4 Diesel Aut.","2022","Diesel","4x4",201274
"1874","Land Rover","Range R. VE. R-Dyn SE 2.0 4x4 300cv Aut.","2019","Gasolina","4x4",459900
"1875","Land Rover","Range R. VE. R-Dyn SE 2.0 4x4 300cv Aut.","2020","Gasolina","4x4",517717
"1876","Land Rover","Range R. VEL. R-Dyn. 2.0 4x4 300cv Aut.","2019","Gasolina","4x4",437543
"1877","Volvo","XC 60 D-5 MOMENTUM 2.0 AWD Diesel 5p","2019","Diesel","AWD",280666
"1878","Volvo","XC 60 D-5 MOMENTUM 2.0 AWD Diesel 5p","2020","Diesel","AWD",304796
"1879","Volvo","XC 60 D-5 MOMENTUM 2.0 AWD Diesel 5p","2021","Diesel","AWD",316751
"1880","Jaguar","E-Pace R-Dyn. SE 2.0 AWD 250cv Aut/Flex.","2018","Flex","AWD",269888
"1881","Jaguar","E-Pace R-Dyn. SE 2.0 AWD 250cv Aut/Flex.","2019","Flex","AWD",316963
"1882","Land Rover","Range R. VELAR S 2.0 4x4 TB 300cv Aut.","2019","Gasolina","4x4",433446
"1883","Mercedes-Benz","G-63 AMG 4MATIC 4.0 V8 Bi-TB 585cv Aut.","2019","Gasolina","4x4",1650320
"1884","Mercedes-Benz","G-63 AMG 4MATIC 4.0 V8 Bi-TB 585cv Aut.","2020","Gasolina","4x4",1704521
"1885","Mercedes-Benz","G-63 AMG 4MATIC 4.0 V8 Bi-TB 585cv Aut.","2021","Gasolina","4x4",1750120
"1886","Mercedes-Benz","G-63 AMG ED1 4MATIC 4.0 V8 Bi-TB Aut.","2019","Gasolina","4x4",1968333
"1887","Volvo","XC 60 D-5 INSCRIPT 2.0 AWD Diesel 5p","2019","Diesel","AWD",311485
"1888","Volvo","XC 60 D-5 INSCRIPT 2.0 AWD Diesel 5p","2020","Diesel","AWD",327218
"1889","Land Rover","Range R. VE. R-Dyn HSE 2.0 4X4 300cv Aut","2019","Gasolina","4x4",459003
"1890","Land Rover","Range R. VE. R-Dyn S 2.0 4X4 300cv Aut.","2019","Gasolina","4x4",445120
"1891","Volvo","S90 T-8  INSCRIPT 2.0 AWD 407cv Híbrido","2019","Gasolina","AWD",301321
"1892","Volvo","S90 T-8  INSCRIPT 2.0 AWD 407cv Híbrido","2020","Gasolina","AWD",334960
"1893","Volvo","S90 T-8  INSCRIPT 2.0 AWD 407cv Híbrido","2021","Gasolina","AWD",375919
"1894","Volvo","S90 T-8  INSCRIPT 2.0 AWD 407cv Híbrido","2022","Gasolina","AWD",385558
"1895","VW - VolksWagen","AMAROK Comfor. CD 2.0 TDI 4x4 Dies. Aut.","2019","Diesel","4x4",178469
"1896","VW - VolksWagen","AMAROK Comfor. CD 2.0 TDI 4x4 Dies. Aut.","2020","Diesel","4x4",201500
"1897","VW - VolksWagen","AMAROK Comfor. CD 2.0 TDI 4x4 Dies. Aut.","2021","Diesel","4x4",233717
"1898","VW - VolksWagen","AMAROK Comfor. CD 2.0 TDI 4x4 Dies. Aut.","2022","Diesel","4x4",240308
"1899","VW - VolksWagen","AMAROK Extreme CD 3.0 4x4 TB Dies. Aut.","2018","Diesel","4x4",226658
"1900","VW - VolksWagen","AMAROK Extreme CD 3.0 4x4 TB Dies. Aut.","2019","Diesel","4x4",251441
"1901","VW - VolksWagen","AMAROK Extreme CD 3.0 4x4 TB Dies. Aut.","2020","Diesel","4x4",274013
"1902","VW - VolksWagen","AMAROK Extreme CD 3.0 4x4 TB Dies. Aut.","2021","Diesel","4x4",291624
"1903","VW - VolksWagen","AMAROK Extreme CD 3.0 4x4 TB Dies. Aut.","2022","Diesel","4x4",299847
"1904","Nissan","Frontier ATTAC.CD 4x4 2.3 Bi-TB Die. Aut","2019","Diesel","4x4",184650
"1905","Nissan","Frontier ATTAC.CD 4x4 2.3 Bi-TB Die. Aut","2020","Diesel","4x4",196743
"1906","Nissan","Frontier ATTAC.CD 4x4 2.3 Bi-TB Die. Aut","2021","Diesel","4x4",213342
"1907","Nissan","Frontier ATTAC.CD 4x4 2.3 Bi-TB Die. Aut","2022","Diesel","4x4",232339
"1908","Nissan","Frontier XE CD 4x4 2.3 Bi-TB Diesel Aut.","2019","Diesel","4x4",183229
"1909","Nissan","Frontier XE CD 4x4 2.3 Bi-TB Diesel Aut.","2020","Diesel","4x4",206054
"1910","Nissan","Frontier XE CD 4x4 2.3 Bi-TB Diesel Aut.","2021","Diesel","4x4",221973
"1911","Nissan","Frontier XE CD 4x4 2.3 Bi-TB Diesel Aut.","2022","Diesel","4x4",243499
"1912","Toyota","Hilux CD GR-S 4x4 2.8 TDI Dies. Aut.","2019","Diesel","4x4",248700
"1913","Toyota","Hilux CD GR-S 4x4 2.8 TDI Dies. Aut.","2020","Diesel","4x4",264939
"1914","Audi","Q5 Black 2.0 TFSI Quattro S tronic","2019","Gasolina","AWD",285917
"1915","Audi","Q5 Black 2.0 TFSI Quattro S tronic","2020","Gasolina","AWD",309660
"1916","Audi","Q5 Prestige 2.0 TFSI Quattro S tronic","2019","Gasolina","AWD",244432
"1917","Audi","Q5 Prestige 2.0 TFSI Quattro S tronic","2020","Gasolina","AWD",264840
"1918","Audi","Q5 Prestige 2.0 TFSI Quattro S tronic","2021","Gasolina","AWD",315766
"1919","Audi","Q5 Prestige 2.0 TFSI Quattro S tronic","2022","Gasolina","AWD",330455
"1920","Ford","EDGE ST 2.7 V6 24V AWD Aut.","2019","Gasolina","AWD",290727
"1921","Ford","EDGE ST 2.7 V6 24V AWD Aut.","2020","Gasolina","AWD",317506
"1922","Mitsubishi","OUTLANDER HPE-S 3.0 V6 4x4 5p Aut.","2019","Gasolina","4x4",210055
"1923","Mitsubishi","OUTLANDER HPE-S 3.0 V6 4x4 5p Aut.","2020","Gasolina","4x4",220149
"1924","Mitsubishi","OUTLANDER HPE-S 3.0 V6 4x4 5p Aut.","2021","Gasolina","4x4",253702
"1925","Mitsubishi","OUTLANDER HPE-S 3.0 V6 4x4 5p Aut.","2022","Gasolina","4x4",260856
"1926","Audi","RS4 2.9 Avant V6 TFSI Quattro Tiptronic","2019","Gasolina","AWD",547305
"1927","Audi","RS4 2.9 Avant V6 TFSI Quattro Tiptronic","2021","Gasolina","AWD",672250
"1928","Audi","RS4 2.9 Avant V6 TFSI Quattro Tiptronic","2022","Gasolina","AWD",691206
"1929","Audi","RS5 Coupê 2.9 V6 TFSI Quattro Tiptronic","2019","Gasolina","AWD",491079
"1930","Land Rover","Discovery Sport Landmark 2.0 4x4 Diesel","2019","Diesel","4x4",288583
"1931","Mitsubishi","ASX HPE-S AWD Flex 2.0 16V Aut.","2020","Flex","AWD",155045
"1932","Mitsubishi","OUTLANDER HPE-S 2.2 Diesel 4x4 Aut.","2019","Diesel","4x4",229128
"1933","Mitsubishi","OUTLANDER HPE-S 2.2 Diesel 4x4 Aut.","2020","Diesel","4x4",238734
"1934","Mitsubishi","OUTLANDER HPE-S 2.2 Diesel 4x4 Aut.","2021","Diesel","4x4",252063
"1935","Mitsubishi","OUTLANDER HPE-S 2.2 Diesel 4x4 Aut.","2022","Diesel","4x4",290144
"1936","Nissan","Frontier S CD 4x4 2.3 TB Diesel Mec.","2019","Diesel","4x4",157803
"1937","Nissan","Frontier S CD 4x4 2.3 TB Diesel Mec.","2020","Diesel","4x4",175966
"1938","Nissan","Frontier S CD 4x4 2.3 TB Diesel Mec.","2021","Diesel","4x4",190445
"1939","Nissan","Frontier S CD 4x4 2.3 TB Diesel Mec.","2022","Diesel","4x4",195816
"1940","Jeep","COMPASS S 2.0 4x4 TB 16V Diesel Aut.","2019","Diesel","4x4",184908
"1941","Jeep","COMPASS S 2.0 4x4 TB 16V Diesel Aut.","2020","Diesel","4x4",201861
"1942","Jeep","COMPASS S 2.0 4x4 TB 16V Diesel Aut.","2021","Diesel","4x4",219909
"1943","Jeep","Renegade Willys 2.0 4x4 TB Diesel Aut.","2019","Diesel","4x4",152521
"1944","Jeep","Wrangler SAHARA 2.0 4x4 271cv 2p Aut.","2018","Gasolina","4x4",264018
"1945","Jeep","Wrangler SAHARA 2.0 4x4 271cv 2p Aut.","2019","Gasolina","4x4",347123
"1946","Jeep","Wrangler SAHARA 2.0 4x4 271cv 2p Aut.","2020","Gasolina","4x4",356911
"1947","Jeep","Wrangler SAHARA 2.0 4x4 271cv 2p Aut.","2021","Gasolina","4x4",374514
"1948","Jeep","Wrangler SAHARA Overland 2.0 4x4 4p Aut.","2019","Gasolina","4x4",356063
"1949","Jeep","Wrangler SAHARA Overland 2.0 4x4 4p Aut.","2020","Gasolina","4x4",385657
"1950","Jeep","Wrangler SAHARA Overland 2.0 4x4 4p Aut.","2021","Gasolina","4x4",406598
"1951","Mitsubishi","ASX HPE AWD 2.0 16V Flex Aut.","2020","Flex","AWD",124712
"1952","Mitsubishi","Pajero Sport HPE 2.4 4x4 Diesel Aut.","2018","Diesel","4x4",236021
"1953","Mitsubishi","Pajero Sport HPE 2.4 4x4 Diesel Aut.","2019","Diesel","4x4",253766
"1954","Mitsubishi","Pajero Sport HPE 2.4 4x4 Diesel Aut.","2020","Diesel","4x4",309359
"1955","Mitsubishi","Pajero Sport HPE 2.4 4x4 Diesel Aut.","2021","Diesel","4x4",343412
"1956","Mitsubishi","Pajero Sport HPE 2.4 4x4 Diesel Aut.","2022","Diesel","4x4",352082
"1957","Jaguar","I-Pace SE EV400 AWD Aut. (Elétrico)","2019","Elétrico","AWD",447255
"1958","Jaguar","I-Pace SE EV400 AWD Aut. (Elétrico)","2020","Elétrico","AWD",463365
"1959","Jaguar","I-Pace SE EV400 AWD Aut. (Elétrico)","2021","Elétrico","AWD",587423
"1960","Jaguar","I-Pace SE EV400 AWD Aut. (Elétrico)","2022","Elétrico","AWD",608473
"1961","Toyota","RAV4 2.5 S 4x4 Hybrid Aut.","2019","Gasolina","4x4",228485
"1962","Toyota","RAV4 2.5 S 4x4 Hybrid Aut.","2020","Gasolina","4x4",246171
"1963","Toyota","RAV4 2.5 SX 4x4 Hybrid Aut.","2019","Gasolina","4x4",246527
"1964","Toyota","RAV4 2.5 SX 4x4 Hybrid Aut.","2020","Gasolina","4x4",258567
"1965","Fiat","Toro Endurance 2.0 16V 4x4 Diesel Aut.","2020","Diesel","4x4",144390
"1966","Fiat","Toro Endurance 2.0 16V 4x4 Diesel Aut.","2021","Diesel","4x4",154262
"1967","Fiat","Toro Endurance 2.0 16V 4x4 Diesel Aut.","2022","Diesel","4x4",165818
"1968","Audi","Q5 S-Line 2.0 TFSI Quattro S-tronic","2019","Gasolina","AWD",268391
"1969","Audi","Q5 S-Line 2.0 TFSI Quattro S-tronic","2020","Gasolina","AWD",291912
"1970","Audi","Q5 S-Line 2.0 TFSI Quattro S-tronic","2021","Gasolina","AWD",369998
"1971","Audi","Q5 S-Line 2.0 TFSI Quattro S-tronic","2022","Gasolina","AWD",379485
"1972","Mitsubishi","L200 Tri. Sport Outd. GLX 2.4 4x4 Diesel","2020","Diesel","4x4",150304
"1973","Renault","DUSTER GoPro 4x4 2.0 Hi-Flex 16V Mec.","2020","Flex","4x4",90081
"1974","Troller","T-4 TRAIL 4x4 3.2 Tdi Cap. Ríg. Diesel","2019","Diesel","4x4",181810
"1975","Audi","A6 Performance 3.0 TFSI Quattro S.tronic","2020","Gasolina","AWD",396071
"1976","Jaguar","E-Pace S 2.0 AWD 249cv Flex Aut.","2019","Flex","AWD",287087
"1977","Jaguar","E-Pace S 2.0 AWD 249cv Flex Aut.","2020","Flex","AWD",305155
"1978","Hyundai","Santa Fe 3.5 V6 4X4 Aut.","2020","Gasolina","4x4",308589
"1979","Volvo","XC 40 T-5 R-DESIGN SPE. ED 2.0 252cv AWD","2020","Gasolina","AWD",273240
"1980","Fiat","Toro Ultra 2.0 16V 4x4 Diesel Aut.","2020","Diesel","4x4",169784
"1981","Fiat","Toro Ultra 2.0 16V 4x4 Diesel Aut.","2021","Diesel","4x4",188766
"1982","Fiat","Toro Ultra 2.0 16V 4x4 Diesel Aut.","2022","Diesel","4x4",202188
"1983","Troller","T-4 TX4 4x4 3.2 20V Cap.Ríg Diesel Aut.","2020","Diesel","4x4",214622
"1984","Troller","T-4 TX4 4x4 3.2 20V Cap.Ríg Diesel Aut.","2021","Diesel","4x4",220125
"1985","Land Rover","Discovery Sport S 2.0 4x4 Diesel. Aut","2020","Diesel","4x4",333155
"1986","Land Rover","Discovery Sport S 2.0 4x4 Diesel. Aut","2021","Diesel","4x4",342936
"1987","Land Rover","Discovery Sport S 2.0 4x4 Flex Aut.","2020","Flex","4x4",284195
"1988","Land Rover","Discovery Sport S 2.0 4x4 Flex Aut.","2021","Flex","4x4",311950
"1989","Toyota","Hilux CD GR-S 4x4 4.0 V6 234cv Aut.","2020","Gasolina","4x4",211102
"1990","Mitsubishi","L200 Tri. Sport Outdoor 2.4 CD 4x4 Dies.","2020","Diesel","4x4",147651
"1991","Troller","T-4 4x4 3.2 Tdi Cap.Rígida Die. Aut.","2020","Diesel","4x4",206616
"1992","Troller","T-4 4x4 3.2 Tdi Cap.Rígida Die. Aut.","2021","Diesel","4x4",223713
"1993","Ford","Ranger Storm 3.2 20V 4x4 CD Diesel Aut.","2020","Diesel","4x4",210958
"1994","Ford","Ranger Storm 3.2 20V 4x4 CD Diesel Aut.","2021","Diesel","4x4",225889
"1995","Ford","Ranger Storm 3.2 20V 4x4 CD Diesel Aut.","2022","Diesel","4x4",231918
"1996","Troller","T-4 TX4 4x4 3.2 20V Cap. Rígido Diesel","2020","Diesel","4x4",204900
"1997","Troller","T-4 TX4 4x4 3.2 20V Cap. Rígido Diesel","2021","Diesel","4x4",212783
"1998","Jeep","Wrangler RUBICON 2.0 Turbo 4x4 4p Aut.","2020","Gasolina","4x4",434788
"1999","Jeep","Wrangler RUBICON 2.0 Turbo 4x4 4p Aut.","2021","Gasolina","4x4",447854
"2000","Toyota","RAV4 2.5 S Connect 4x4 Hybrid Aut.","2020","Gasolina","4x4",236915
"2001","Toyota","RAV4 2.5 SX Connect 4x4 Hybrid Aut.","2020","Gasolina","4x4",255842
"2002","Toyota","RAV4 2.5 SX Connect 4x4 Hybrid Aut.","2021","Gasolina","4x4",279117
"2003","Mitsubishi","L200 Triton MotorSports HPE 2.4 Dies.","2020","Diesel","4x4",177735
"2004","Mitsubishi","L200 Triton MotorSports HPE 2.4 Dies.","2021","Diesel","4x4",182603
"2005","Mitsubishi","Pajero Sport HPE-S 2.4  4x4 Diesel Aut.","2021","Diesel","4x4",376257
"2006","Mitsubishi","Pajero Sport HPE-S 2.4  4x4 Diesel Aut.","2022","Diesel","4x4",385905
"2007","Land Rover","Defender 110 2.0 Turbo HSE Si4 Aut.","2020","Gasolina","4x4",577482
"2008","Land Rover","Defender 110 2.0 Turbo HSE Si4 Aut.","2021","Gasolina","4x4",593266
"2009","Land Rover","Defender 110 2.0 Turbo HSE Si4 Aut.","2022","Gasolina","4x4",610125
"2010","Land Rover","Defender 110 2.0 Turbo S Si4 Aut.","2020","Gasolina","4x4",462152
"2011","Land Rover","Defender 110 2.0 Turbo SE Si4 Aut.","2020","Gasolina","4x4",541375
"2012","Land Rover","Defender 110 2.0 Turbo SE Si4 Aut.","2021","Gasolina","4x4",556985
"2013","Land Rover","Defender 110 2.0 Turbo SE Si4 Aut.","2022","Gasolina","4x4",572025
"2014","Mitsubishi","L200 Tri. Out. HPE-S 2-4 CD 4X4 Die. Aut","2021","Diesel","4x4",225408
"2015","Mitsubishi","L200 Tri. Outd. GLX 2.4 CD 4x4 Die. Mec.","2021","Diesel","4x4",185111
"2016","Mitsubishi","L200 Tri. Outd. GLX 2.4 CD 4x4 Die. Mec.","2022","Diesel","4x4",199613
"2017","Mitsubishi","L200 Tri. Outd. HPE 2.4 CD 4x4 Die. Aut.","2021","Diesel","4x4",205649
"2018","Mitsubishi","L200 Tri. Outdo. GLS 2.4 CD 4x4 Die. Aut","2021","Diesel","4x4",207928
"2019","Mitsubishi","L200 Tri. Outdo. GLS 2.4 CD 4x4 Die. Aut","2022","Diesel","4x4",216101
"2020","Mitsubishi","OUTLANDER Sport HPE 4x4 2.0 16V Flex Aut","2020","Flex","4x4",136547
"2021","Mitsubishi","OUTLANDER Sport HPE 4x4 2.0 16V Flex Aut","2021","Flex","4x4",159990
"2022","Mitsubishi","OUTLANDER Sport HPE 4x4 2.0 16V Flex Aut","2022","Flex","4x4",167845
"2023","Jeep","Renegade Moab 2.0 4x4 TB Diesel Aut.","2021","Diesel","4x4",151613
"2024","Audi","Q7 S-Line 3.0 V6 TFSI Quattro Tiptronic","2020","Gasolina","AWD",502117
"2025","Audi","Q7 S-Line 3.0 V6 TFSI Quattro Tiptronic","2021","Gasolina","AWD",567535
"2026","Audi","Q7 S-Line 3.0 V6 TFSI Quattro Tiptronic","2022","Gasolina","AWD",582088
"2027","RAM","2500 LARAM. 6.7 NIGHT ED. TB CD 4x4 Die.","2020","Diesel","4x4",438147
"2028","RAM","2500 LARAM. 6.7 NIGHT ED. TB CD 4x4 Die.","2021","Diesel","4x4",450326
"2029","RAM","2500 LARAM. 6.7 NIGHT ED. TB CD 4x4 Die.","2022","Diesel","4x4",462261
"2030","Audi","RS Q8 4.0 Bi-TB V8 FSI Quattro Tiptronic","2021","Gasolina","AWD",1121030
"2031","Audi","RS Q8 4.0 Bi-TB V8 FSI Quattro Tiptronic","2022","Gasolina","AWD",1163256
"2032","Audi","RS5 Sportback 2.9 V6 TFSI Quattro Tip.","2021","Gasolina","AWD",673903
"2033","Audi","RS5 Sportback 2.9 V6 TFSI Quattro Tip.","2022","Gasolina","AWD",692905
"2034","RAM","1500 REBEL 5.7 HEMI CD V8 4x4 Aut.","2021","Gasolina","4x4",434895
"2035","Audi","Q8 Perf.Black 3.0 TFSI Quattro S-tronic","2019","Gasolina","AWD",619359
"2036","Audi","Q8 Perf.Black 3.0 TFSI Quattro S-tronic","2020","Gasolina","AWD",637550
"2037","Audi","Q8 Perf.Black 3.0 TFSI Quattro S-tronic","2021","Gasolina","AWD",666903
"2038","Audi","Q8 Perf.Black 3.0 TFSI Quattro S-tronic","2022","Gasolina","AWD",684003
"2039","Audi","Q8 Performance 3.0 TFSI Quattro S-tronic","2019","Gasolina","AWD",576144
"2040","Audi","Q8 Performance 3.0 TFSI Quattro S-tronic","2020","Gasolina","AWD",601989
"2041","Audi","Q8 Performance 3.0 TFSI Quattro S-tronic","2021","Gasolina","AWD",618963
"2042","Audi","Q8 Performance 3.0 TFSI Quattro S-tronic","2022","Gasolina","AWD",636911
"2043","Audi","RS Q3 Sportback 2.5 TFSI Quattro S-tron.","2021","Gasolina","AWD",567010
"2044","Audi","RS Q3 Sportback 2.5 TFSI Quattro S-tron.","2022","Gasolina","AWD",591650
"2045","Audi","A6 Perf. Black 3.0 TFSI Quattro S-tronic","2021","Gasolina","AWD",483804
"2046","Audi","A6 Perf. Black 3.0 TFSI Quattro S-tronic","2022","Gasolina","AWD",522037
"2047","Land Rover","Range R. VEL. R-Dyn HSE 3.0 PH6 4x4 Aut.","2021","Gasolina","4x4",596636
"2048","Land Rover","Range R. VEL. R-Dyn.SE 3.0 PH6 4x4 Aut.","2021","Gasolina","4x4",578573
"2049","Troller","T-4 Connect 4x4 3.2 Tdi Cap.Rig.Die.Aut.","2021","Diesel","4x4",207938
"2050","Land Rover","Range R. Sport HSE 3.0 4x4 I6 TB Diesel","2021","Diesel","4x4",625234
"2051","Land Rover","Range R. Sport HSE 3.0 4x4 I6 TB Diesel","2022","Diesel","4x4",649246
"2052","Land Rover","Range Rover Sport SE 3.0 4x4 I6 TB Die.","2021","Diesel","4x4",554909
"2053","Land Rover","Range Rover Sport SE 3.0 4x4 I6 TB Die.","2022","Diesel","4x4",591236
"2054","Troller","T-4 TX4 Connect 4x4 3.2 Cap.Ríg.Die.Aut.","2021","Diesel","4x4",222804
"2055","Troller","T-4 TX4 Connect 4x4 3.2 Cap.Ríg.Die.Mec.","2021","Diesel","4x4",212189
"2056","Audi","A6 Prestige Plus 2.0 TFSI Quattro S-tro.","2021","Gasolina","AWD",408411
"2057","Audi","A6 Prestige Plus 2.0 TFSI Quattro S-tro.","2022","Gasolina","AWD",439472
"2058","Ford","Bronco Sport Wildtrak 2.0 Tb 16V AWD Aut","2021","Gasolina","AWD",266343
"2059","Jeep","COMPASS LIMITED TD 350 2.0 4x4 Die. Aut.","2022","Diesel","4x4",234997
"2060","Jeep","COMPASS LONG. TD 350 2.0 4x4 Diesel Aut.","2022","Diesel","4x4",213878
"2061","Jeep","COMPASS TD 350 80 Anos 2.0 4x4 Die. Aut.","2022","Diesel","4x4",224890
"2062","Jeep","COMPASS TRAILHAWK TD350 2.0 4x4 Die. Aut","2022","Diesel","4x4",237894
"2063","Mercedes-Benz","G-63 AMG 4M 4.0 Bi-TB Magno Edition Aut.","2021","Gasolina","4x4",1939895
"2064","Mitsubishi","L200 Triton Savana GLS 2.4 4x4 Die. Aut.","2022","Diesel","4x4",231754
"2065","Jaguar","F-Pace 3.0 AWD R-Dynamic S 340cv Aut.","2021","Gasolina","AWD",489412
"2066","Jeep","Wrangler Unlimited 80 Anos 2.0 TB 4p ","2021","Gasolina","4x4",385222
"2067","RAM","2500 LARAM. 6.7 RODEO ED. TB CD 4x4 Die.","2021","Diesel","4x4",448126
"2068","Jaguar","F-Pace 3.0 R-Dynamic SE AWD 340cv Aut.","2021","Gasolina","AWD",493256
"2069","Land Rover","Range R. Sp.SVR AWD 5.0 Carbon Ed. Aut.","2022","Gasolina","AWD",997728
"2070","CAB Motors","Stark Mountaim 2.3 AWD TDI Diesel 3p ","2021","Diesel","AWD",185150
"2071","CAB Motors","Stark Superação 2.3 AWD 2.3 TDI Die. 3p","2021","Diesel","AWD",204591
"2072","Troller","T-4 Connect 4x4 3.2 Tdi Cap.Rig. Diesel","2021","Diesel","4x4",191986
"2073","Mitsubishi","OUTLANDER Sp. HPE BL.ED 4x4 2.0 Flex Aut","2022","Flex","4x4",178912
